METER_ID,OBJECTID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID
20L83,1919,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,20-L,20L83,90,{9E057868-B5C1-44B1-B7E3-FCB79B46BAC0}
20L82,1920,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,20-L,20L82,90,{2236ED7D-F20E-4455-8B02-FA548383BA34}
20L81,1921,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,20-L,20L81,90,{483D8A86-095F-43AC-A00A-1055F0D1A46E}
23L88,1922,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,NP LT tow zone,,Stove Pipe,5,23-L,23L88,90,{B3DBAF16-2D00-4AD9-9F9A-2B2AB6C42479}
23L87,1923,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,This Car,,,5,23-L,23L87,90,{1B9BC22B-42E3-4666-AF7A-F602B2334B79}
23L86,1924,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,This Car,,,5,23-L,23L86,90,{956EBA6E-F612-4153-BE00-9CCC8DBC0D91}
23L85,1925,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L85,90,{3DEB55D5-18CC-4D4C-B481-3772F47B2983}
23L84,1926,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L84,90,{107DA60A-89F1-476A-B605-277E51C2DC28}
23L83,1927,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L83,90,{62BBF064-178C-4923-B7A7-99AD28B95AE1}
23L82,1928,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L82,90,{441E558C-412F-4487-8BCA-9CD8E0F95C7C}
23L81,1929,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L81,90,{5224B729-2FFD-4111-8E40-308CFBA61653}
23L80,1930,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L80,90,{32BDDEB9-7877-4DD1-B357-3147A7F69FA1}
23L79,1931,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L79,90,{E255FFDF-6414-4B9F-B530-5E8693FB4154}
23L78,1932,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L78,90,{AA03ECCD-58EB-4040-A4C0-93A68029757F}
23L77,1933,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,23-L,23L77,90,{8FA941F9-5C7D-4F5C-9231-E92421DEED4B}
22K38,1934,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K38,270,{C1FBE84A-93DB-44B0-B76C-E303BBB717B8}
22K37,1935,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K37,270,{76D42C10-CA3C-4364-8D56-7AFEC85A335C}
22K36,1936,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K36,270,{54AAC687-D800-43A3-80B0-10A2C199C963}
22K35,1937,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K35,270,{B6A24DEB-74F8-4E5E-B6B9-369EB6D86D2A}
22K33,1938,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K33,270,{B15802C7-24C6-46EE-BD43-61355E581DFC}
22K32,1939,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K32,270,{DD1BA31C-85B9-4469-B24B-2A31D9A70F31}
22K31,1940,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K31,270,{E2C9A159-EF4B-46AD-BBBF-E7C9044D805C}
22K30,1941,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K30,270,{40AFB4F4-C96C-4840-82FC-5C591B0645D1}
22K29,1942,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K29,270,{FDB74735-1119-48AB-AC32-3B0FBCFA48D1}
22K28,1943,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K28,270,{582AF7D3-F18A-4AD3-B1F6-B7F91B89F7AF}
22K27,1944,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K27,270,{E23CC03A-BBAB-48AA-B747-AF60B13EDCAC}
22K26,1945,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,22-K,22K26,270,{4BFF1E46-21D8-4FCC-9484-337DE1227FDE}
21K76,1946,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K76,90,{E552D73B-C3FF-4E60-857C-4F0050AB24BB}
21K78,1947,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K78,90,{732141B3-268A-4373-BACD-F6AEE52A535A}
21K79,1948,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K79,90,{57714226-E67D-458C-B9DA-FFF9DE4EF7D0}
21K80,1949,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K80,90,{997A7C7D-C82C-49A9-A382-AD16340285FE}
21K81,1950,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K81,90,{C5727EAE-57AD-4E65-80F2-53195315387F}
21K82,1951,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K82,90,{86305704-5503-4D6B-9C69-DCB90308F61F}
21K83,1952,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K83,90,{99D61820-922D-4710-B0BE-09F0F5B74E76}
21K84,1953,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K84,90,{0BCAA0F6-EECB-4FBA-B79D-138232DE9EC6}
21K85,1954,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K85,90,{4485CFC4-7673-4597-B2A5-E886B545BA45}
21K86,1955,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K86,90,{1D7119BD-E92A-4295-A84B-77FDAE06BE6F}
21K87,1956,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K87,90,{9E519F94-B4E2-4AF4-80D9-2908D85312F2}
21K88,1957,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-K,21K88,90,{7787FB9F-91FE-4578-91DC-E764ECABF2F0}
20K79,1958,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-K,20K79,90,{C82F12C2-2FCF-4BCA-A979-F2E37AE6814F}
20K80,1959,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-K,20K80,90,{1527B7DE-10E6-4FC1-A435-B4949C0DD43F}
20J41,1960,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J41,270,{66931B89-A97D-4980-8667-2B8934577A67}
20J42,1961,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J42,270,{941E0F10-20E0-4721-B411-5DE3B34F3D02}
20J43,1962,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J43,270,{A163C914-39C4-4953-AA2D-2CC3320147BB}
20J44,1963,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J44,270,{961588DE-6D05-43D5-9B26-C9B3483257DE}
20J45,1964,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J45,270,{7D0034ED-77EE-4D08-B675-35B39003ED19}
20J46,1965,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J46,270,{D3BBE290-A5E7-4D2D-927B-5E4D4DFB5375}
20J47,1966,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J47,270,{0C3FF400-6489-4D53-B8E4-C39D9FD6D03D}
20J48,1967,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J48,270,{DE95AFDD-6B90-4E9C-8756-1AAD47EDD7E8}
21J26,1968,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-J,21J26,270,{1CED8AF5-05E4-4D58-B470-B99CE36DAF01}
21J27,1969,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-J,21J27,270,{21DBE9B8-2992-4493-A71A-041AF8343DD6}
21J28,1970,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-J,21J28,270,{34CB9A35-36BE-44A7-A626-FD2E77D67E25}
21J29,1971,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-J,21J29,270,{59795D8F-1EFE-42DB-A5DD-1EEBDE1C3D25}
21J30,1972,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-J,21J30,270,{27E537FF-1F2B-4435-A6B2-24F01F1738FD}
21J31,1973,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,21-J,21J31,270,{37A01BEC-C6EC-4462-9C0C-176A6FCBF884}
20J76,1974,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J76,90,{50D06FCA-9AE0-4040-A91A-B0ED0C487C25}
20J77,1975,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J77,90,{B37A66F6-8660-44A1-A7F7-ABBE24B83B6B}
20J78,1976,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J78,90,{6C211B6B-7518-4D28-AE1D-B91413BC84BA}
20J79,1977,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J79,90,{17E54567-8F13-40B4-B492-4B49869AEA76}
20J80,1978,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J80,90,{EBC2C28A-DF42-4FA0-8A8D-A83437B585D0}
20J81,1979,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J81,90,{14642D7F-AEDC-4E5A-9E89-46BB656925AB}
20J82,1980,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J82,90,{98320BF5-3F8A-4EBD-AE38-6BB3E4530B8F}
20J83,1981,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J83,90,{E80AE91E-B8AF-463D-AEDD-96E9649F74AD}
20N06,1982,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,20-N,20N06,180,{8F3F9712-D0F8-48A0-821C-79084129C9B2}
20N05,1983,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,20-N,20N05,180,{006718D9-D24C-4FAE-A6BA-C549210A1BD3}
20N04,1984,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,20-N,20N04,180,{735B2C1B-6458-40C9-A470-6BB811E790DC}
20N03,1985,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,20-N,20N03,180,{5D76722C-E64E-4072-B87C-648D16425B54}
20N02,1986,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,20-N,20N02,180,{AA1C4A48-27AE-4346-8BDF-92E1DDDCA3E3}
20N01,1987,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,20-N,20N01,180,{E651440E-EC10-4E59-9F3C-80ADC6A6A45F}
20M09,1988,TALLBOY,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,20-M,20M09,180,{8679A56B-B7CD-4510-8873-4D05508B0278}
20M08,1989,TALLBOY,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,20-M,20M08,180,{079D6530-E1B1-41A0-8EF1-150BF4080943}
20M07,1990,TALLBOY,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,20-M,20M07,180,{A0D7877F-2401-4511-A74E-3F9E8F4BE183}
20M06,1991,TALLBOY,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,20-M,20M06,180,{34FAD788-05B0-4016-A393-950076335BC2}
20J51,1994,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J51,0,{A1F0922C-1390-4F11-8638-CCF462ADE911}
20J52,1995,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J52,0,{50D96069-030F-42C6-8EDB-D6E9B28FE687}
20J53,1996,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J53,0,{4A003381-5FFB-4D75-B2F5-95189327EA07}
20J54,1997,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J54,0,{FCBEF72F-166A-4734-A85C-2B84711AF3A8}
20J55,1998,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J55,0,{72F42DAD-3057-4B00-9928-6EAE1A07123A}
20J56,1999,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J56,0,{CC59A064-0B79-4D67-AF91-EB0A9679C1F0}
20J57,2000,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J57,0,{D22794C8-1122-4A77-A2E1-C1B952C36897}
20J58,2001,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J58,0,{684D3AE8-D4DA-4E79-82CF-88442EFB2E13}
20J59,2002,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J59,0,{6C9F29AB-3F91-410A-BA85-C834258C4F82}
20J60,2003,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J60,0,{C1CE3F8E-8003-476F-A37F-3E246367595B}
20J61,2004,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,This Car,,,5,20-J,20J61,0,{084EE6D6-E254-41C3-A672-8F1522E71F12}
20J62,2005,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,5,20-J,20J62,0,{EA43562B-0043-4235-B221-19FAA17B477B}
14T69,2006,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T69,0,{37B89F27-3E52-4DC8-B207-B1819D59775B}
14T70,2007,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T70,0,{4C1F6FC5-AE78-4184-8219-F2F5CF4F5F24}
14T68,2008,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T68,0,{E6595129-9D3D-49E3-B26C-18748319225B}
14T67,2009,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T67,0,{D4DAF3CC-50B1-4587-949D-30811600A639}
14T66,2010,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T66,0,{421D54B6-B3F9-4356-ACBC-87F1F6760E68}
14T65,2011,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T65,0,{3171296B-2BF5-40A5-8D58-286091744EE6}
14T64,2012,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T64,0,{27B98E44-B6BB-411B-A00A-92A42114E09F}
14T63,2013,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T63,0,{6B22D250-E117-439C-A4A5-9169385017A3}
14T62,2014,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T62,0,{900B2370-9894-48F4-B7FB-AB4DD6B2C2D3}
14T61,2015,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T61,0,{8A50AB1F-26E8-4AE2-B25D-D7347B566525}
14T60,2016,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T60,0,{D52E858C-D128-45FB-BCDA-19BBD00423F2}
14T59,2017,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T59,0,{9048E892-7F89-41E9-8F68-B8095B61B05A}
14T58,2018,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T58,0,{272C04AA-2EDD-40B6-8CEB-B828A25DD892}
14T57,2019,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T57,0,{E8C0C167-C1A0-4D18-8DF2-96257F651AF2}
14T56,2020,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T56,0,{69822732-F3EE-41F6-BB07-3C5B8FCF0736}
14T55,2021,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T55,0,{54214ADB-124F-4CED-8FE3-37899D1D2AA1}
14T54,2022,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T54,0,{BFA32D55-3C35-4198-9D64-3E1D2ADC5688}
14T53,2023,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T53,0,{B000E78D-C9F1-4DB6-8254-9EFF4FBC508C}
14T52,2024,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T52,0,{5AB63DBE-7D12-455C-B7E5-2ADBDA14EC2D}
14T51,2025,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-T,14T51,0,{E3567A72-9E1A-428C-9834-FA6BFFA52894}
15U85,2026,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U85,90,{94CF30B9-2551-4019-AC54-DB2D4D108FC0}
15U84,2027,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U84,90,{3D618282-DE52-48DD-B544-3ACC16CE25E9}
15U83,2028,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U83,90,{D35C0DC2-486A-4DD8-8267-AC54DC1BCB4A}
15U82,2029,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U82,90,{8B625793-0C86-4FD9-AE47-B5F6308A2CEC}
15U81,2030,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U81,90,{4D51ECBE-25FC-43F5-BBF1-B7B08ABACA55}
15U80,2031,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U80,90,{9340A256-6B87-4F6F-BF5B-1289D0B8FB18}
15U79,2032,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U79,90,{1487CB2F-52FB-4E21-BC53-1D82CF41682D}
15U78,2033,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U78,90,{9E72686F-AE53-4F32-B2E2-27332E08DC13}
15U77,2034,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U77,90,{FC404107-C94C-4A2D-84BF-2CD24552F85B}
15U76,2035,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-U,15U76,90,{814CB5F7-495B-44DB-9253-76E8CDF01155}
16T07,2036,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T07,180,{94A9548C-53BF-4620-91DF-FBE3901756CD}
16T06,2037,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T06,180,{FD35AE66-1724-4E1F-8995-030FC186EB56}
16T05,2038,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T05,180,{AC2F9721-8CB6-4A98-902A-E7545E368FC4}
16T04,2039,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T04,180,{9494C4D3-967E-4A10-A2EF-10DB14DE17B4}
16T03,2040,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T03,180,{C4D4A250-722F-4DBF-879E-E36DA748A3C7}
16T02,2041,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T02,180,{0EB26442-23D7-409A-A062-0BFD2028F0D7}
16T01,2042,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T01,180,{9A2A222C-2894-4C07-8AFE-018F54455529}
16S03,2043,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-S,16S03,180,{767815FD-B69F-4195-8B4E-DAB028A96A47}
16S02,2044,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-S,16S02,180,{6BBB63B3-CEDE-4615-9F5F-E7C4280462A5}
16S01,2045,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,No Parking LT,,,3,16-S,16S01,180,{1F510BBC-8772-497D-9BD9-82A9722B3BAF}
15S86,2046,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S86,90,{B059DB56-0095-4863-B24A-E8D880B51D5D}
15S85,2047,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S85,90,{53E803CE-E811-4B46-A656-E69832576B99}
15S84,2048,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S84,90,{719BA131-2E2F-443D-A00F-634803755D9F}
15S83,2049,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S83,90,{C5D2A147-8F98-4EEE-8B11-9B1DB7033C71}
15S82,2050,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S82,90,{EB5EA156-C53E-4F36-B8A1-BF8095344295}
15S81,2051,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S81,90,{76CB9DB3-2847-4B6A-AAA3-6B521561A5B8}
15S80,2052,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S80,90,{8D2DE68F-5EF2-47AB-B6ED-CB8F3C302BE3}
15S79,2053,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S79,90,{DB460856-5757-4923-8D8E-C597D37904BD}
15S78,2054,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S78,90,{BE270E21-4B23-4540-8C08-1A4594D4C4C9}
15S77,2055,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S77,90,{85DD40CF-8C46-416A-8AD4-3414A3498C10}
15S76,2056,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S76,90,{2E24C689-31E4-417F-929F-3420D420C146}
15T54,2057,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T54,0,{9AB19694-1E43-42B3-9806-D75E16383F73}
15T53,2058,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T53,0,{DD9ABA4F-289A-403A-820C-D449C4ADEA67}
15T52,2059,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T52,0,{2ED31C61-4633-49F7-8DBD-775DF45C05E2}
